NumLocality,FKKO,StatDate,Weight,Volume
1, 2 00 120 03 40 5 ,01.03.19,"18,2566446867985","10,6148979583279"
1, 2 00 120 03 40 5 ,01.04.19,"12,7875792291365","3,12628076848153"
1, 2 00 120 03 40 5 ,01.05.19,"9,09852835655923","7,83647451610893"
1, 2 00 120 99 40 5 ,01.01.19,"29,1044118819715","2,86607954949342"
1, 2 00 120 99 40 5 ,01.02.19,"17,8611018438881","2,96666391063346"
1, 2 00 120 99 40 5 ,01.03.19,"15,8849122731735","0,332471699908676"
1, 2 00 120 99 40 5 ,01.04.19,"16,3862746185367","9,8251742975169"
1, 2 00 120 99 40 5 ,01.05.19,"1,64008473286811","4,49035598614362"
1, 2 00 130 01 39 5 ,01.01.19,"6,40879110266153","1,82654789206918"
1, 2 00 130 01 39 5 ,01.02.19,"18,9973737373646","0,945381874789596"
1, 2 00 130 01 39 5 ,01.03.19,"0,522320137404957","5,24201557100912"
1, 2 00 130 01 39 5 ,01.04.19,"19,0968485252191","3,47127916905477"
1, 2 00 130 01 39 5 ,01.05.19,"10,309662005885","5,11448020797227"
1, 2 00 130 02 39 5 ,01.01.19,"9,6144665280623","1,10823245565004"
1, 2 00 130 02 39 5 ,01.02.19,"14,713557842193","4,46904963084538"
1, 2 00 130 02 39 5 ,01.03.19,"23,7581455535657","9,34948309179981"
1, 2 00 130 02 39 5 ,01.04.19,"23,2064412666947","5,3436978979521"
1, 2 00 130 02 39 5 ,01.05.19,"22,1171934675795","3,21880183426003"
1, 2 00 130 99 39 5 ,01.01.19,"24,0153886170241","8,84254205713796"
1, 2 00 130 99 39 5 ,01.02.19,"10,8364911463634","0,58530949330237"
1, 2 00 130 99 39 5 ,01.03.19,"5,10144526675375","9,50721957724599"
1, 2 00 130 99 39 5 ,01.04.19,"5,51429404220992","3,89931819367796"
1, 2 00 130 99 39 5 ,01.05.19,"1,54795518280316","7,39871120133244"
1, 2 00 190 99 39 5 ,01.01.19,"4,11461796245903","0,017061781019893"
1, 2 00 190 99 39 5 ,01.02.19,"25,3219136182633","8,66194181995976"
1, 2 00 190 99 39 5 ,01.03.19,"16,2465309601847","3,5950867464424"
1, 2 00 190 99 39 5 ,01.04.19,"27,6220691009816","0,399178095536016"
1, 2 00 190 99 39 5 ,01.05.19,"1,58197569071783","1,63039669902867"
1, 2 11 280 01 33 4 ,01.01.19,"11,3076301885857","8,1534374846066"
1, 2 11 280 01 33 4 ,01.02.19,"28,3627857451529","0,477446325884722"
1, 2 11 280 01 33 4 ,01.03.19,"21,7021472017297","6,42979203643534"
1, 2 11 280 01 33 4 ,01.04.19,"14,5300220849255","10,5843068039828"
1, 2 11 280 01 33 4 ,01.05.19,"1,05901831077828","5,33947136425148"
1, 2 11 310 01 49 5 ,01.01.19,"24,2098481572772","7,18590071211142"
1, 2 11 310 01 49 5 ,01.02.19,"18,4160455509715","1,72020404570711"
1, 2 11 310 01 49 5 ,01.03.19,"7,95082276494808","2,16675878605725"
1, 2 11 310 01 49 5 ,01.04.19,"24,1975106641271","7,19881452213414"
1, 2 11 310 01 49 5 ,01.05.19,"8,84397120029476","3,7360066623292"
1, 2 11 310 02 42 4 ,01.01.19,"22,6783311944768","2,23684675265854"
1, 2 11 310 02 42 4 ,01.02.19,"16,2960091301286","8,47800885148626"
1, 2 11 310 02 42 4 ,01.03.19,"24,6182557218221","3,11272062751119"
1, 2 11 310 02 42 4 ,01.04.19,"24,8407679398747","1,57477433971604"
1, 2 11 310 02 42 4 ,01.05.19,"10,9035188149015","7,52007591787965"
1, 2 12 101 01 31 3 ,01.01.19,"0,6961091923895","4,47013781447716"
1, 2 12 101 01 31 3 ,01.02.19,"4,4185305483371","4,47398864111628"
1, 2 12 101 01 31 3 ,01.03.19,"16,5400464070229","3,07326825200178"
1, 2 12 101 01 31 3 ,01.04.19,"26,5873711394084","2,29081821026528"
1, 2 12 101 01 31 3 ,01.05.19,"14,638681323278","3,23180587523181"
1, 2 21 310 01 39 5 ,01.01.19,"23,2673762314742","2,80561819332655"
1, 2 21 310 01 39 5 ,01.02.19,"1,36385310325151","6,3783447938736"
1, 2 21 310 01 39 5 ,01.03.19,"24,182936738473","1,13458764482437"
1, 2 21 310 01 39 5 ,01.04.19,"13,5300467512486","1,26392219287998"
1, 2 21 310 01 39 5 ,01.05.19,"9,1878419109667","8,47251655527715"
1, 2 21 310 02 39 5 ,01.01.19,"8,46169522726425","3,54586327872"
1, 2 21 310 02 39 5 ,01.02.19,"15,6400212156166","0,35369021909679"
1, 2 21 310 02 39 5 ,01.03.19,"1,83745759029188","3,18545747239893"
1, 2 21 310 02 39 5 ,01.04.19,"15,0102575865686","6,94545113922206"
1, 2 21 310 02 39 5 ,01.05.19,"16,4961178847905","10,626361965368"
1, 2 22 120 01 39 5 ,01.01.19,"3,97004471208605","2,44869928895815"
1, 2 22 120 01 39 5 ,01.02.19,"4,56518592310492","6,89091156691958"
1, 2 22 120 01 39 5 ,01.03.19,"5,84817197278052","9,06939083105539"
1, 2 22 120 01 39 5 ,01.04.19,"0,238962992189423","0,703761804135141"
1, 2 22 120 01 39 5 ,01.05.19,"1,38435663746694","1,14983758892934"
1, 2 31 112 01 21 5 ,01.01.19,"12,6241033206755","4,36525854732352"
1, 2 31 112 01 21 5 ,01.02.19,"4,00034738528358","3,0075505321194"
1, 2 31 112 01 21 5 ,01.03.19,"4,17038199955832","3,56287313062904"
1, 2 31 112 01 21 5 ,01.04.19,"13,2529894308365","9,84077399047921"
1, 2 31 112 01 21 5 ,01.05.19,"23,3281604761256","0,023114501394278"
1, 2 31 112 02 40 5 ,01.01.19,"3,52338039585116","1,29597756940873"
1, 2 31 112 02 40 5 ,01.02.19,"16,121288450482","7,13662615193842"
1, 2 31 112 02 40 5 ,01.03.19,"21,968122484899","8,81842460643054"
1, 2 31 112 02 40 5 ,01.04.19,"11,1477702581806","0,987369433526322"
1, 2 31 112 02 40 5 ,01.05.19,"17,7242825453177","5,80833215355211"
1, 2 31 112 03 40 4 ,01.01.19,"3,63780558760767","3,47203814206023"
1, 2 31 112 03 40 4 ,01.02.19,"13,6964110777646","0,946147499565939"
1, 2 31 112 03 40 4 ,01.03.19,"18,7877384049827","6,12968589652967"
1, 2 31 112 03 40 4 ,01.04.19,"21,6356725948555","8,93983628393269"
1, 2 31 112 03 40 4 ,01.05.19,"4,78419022597566","3,72943385046341"
1, 2 31 112 04 40 5 ,01.01.19,"1,25066359394722","4,57456589994713"
1, 2 31 112 04 40 5 ,01.02.19,"19,3551117451635","8,38408437627768"
1, 2 31 112 04 40 5 ,01.03.19,"25,6365334272451","5,03272307499929"
1, 2 31 112 04 40 5 ,01.04.19,"25,7017081375098","2,84108762157051"
1, 2 31 112 04 40 5 ,01.05.19,"13,6017794792599","0,128327817243501"
1, 2 31 112 05 42 4 ,01.01.19,"10,8751519643169","10,1552515447325"
1, 2 31 112 05 42 4 ,01.02.19,"13,2897352647739","2,74959444568895"
1, 2 31 112 05 42 4 ,01.03.19,"0,578268549105748","4,96926224717855"
1, 2 31 112 05 42 4 ,01.04.19,"21,2271235593951","3,19289932996016"
1, 2 31 112 05 42 4 ,01.05.19,"22,0802088944612","9,92777768417205"
1, 2 31 122 01 21 5 ,01.01.19,"2,72475609070463","5,11525704786094"
1, 2 31 122 01 21 5 ,01.02.19,"12,6751200980376","0,50797729447259"
1, 2 31 122 01 21 5 ,01.03.19,"1,26703456008231","5,55232084927038"
1, 2 31 122 01 21 5 ,01.04.19,"5,40968560960302","8,34343312154377"
1, 2 31 122 01 21 5 ,01.05.19,"26,825598869883","8,06488294647083"
1, 2 31 122 02 42 4 ,01.01.19,"26,7295467534513","3,03240235896907"
1, 2 31 122 02 42 4 ,01.02.19,"21,344832108962","2,47595763537201"
1, 2 31 122 02 42 4 ,01.03.19,"16,3150002230396","8,09189586246271"
1, 2 31 122 02 42 4 ,01.04.19,"17,7517163943779","10,22523032156"
1, 2 31 122 02 42 4 ,01.05.19,"9,04883506685031","2,01862140328203"
1, 2 32 110 01 39 5 ,01.01.19,"25,5809503801399","9,81609395032373"
1, 2 32 110 01 39 5 ,01.02.19,"17,2248824736532","6,82645683015475"
1, 2 32 110 01 39 5 ,01.03.19,"16,6716776261615","7,83662724410246"
1, 2 32 110 01 39 5 ,01.04.19,"11,9831869489493","0,976163790606019"
1, 2 32 110 01 39 5 ,01.05.19,"15,6204432507088","1,34606188889152"
1, 2 32 210 01 49 5 ,01.01.19,"26,7434857892634","5,93448922379916"
1, 2 32 210 01 49 5 ,01.02.19,"6,61541679011626","0,272598562399366"
1, 2 32 210 01 49 5 ,01.03.19,"23,7778962572635","2,28052739349359"
1, 2 32 210 01 49 5 ,01.04.19,"22,5748958537612","7,78014513421645"
1, 2 32 210 01 49 5 ,01.05.19,"28,926277834089","0,477174727382193"
1, 2 32 210 02 39 5 ,01.01.19,"6,45747683187558","10,3232902705329"
1, 2 32 210 02 39 5 ,01.02.19,"22,2391167374574","3,66150103573553"
1, 2 32 210 02 39 5 ,01.03.19,"1,07534966517269","8,71415032602572"
1, 2 32 210 02 39 5 ,01.04.19,"6,75599256326402","3,53196190761031"
1, 2 32 210 02 39 5 ,01.05.19,"20,0622939518861","5,58948720286118"
1, 2 39 320 01 49 5 ,01.01.19,"8,61859982531727","0,158161421245389"
1, 2 39 320 01 49 5 ,01.02.19,"4,73830828846804","8,04514212341534"
1, 2 39 320 01 49 5 ,01.03.19,"7,19729514957132","5,80629936110466"
1, 2 39 320 01 49 5 ,01.04.19,"15,0330901959621","0,666058843835653"
1, 2 39 320 01 49 5 ,01.05.19,"3,5354465781423","6,58644761931218"
1, 2 81 321 01 39 5 ,01.01.19,"5,55613132684858","8,91623695062719"
1, 2 81 321 01 39 5 ,01.02.19,"18,0207092396396","1,3381377863695"
1, 2 81 321 01 39 5 ,01.03.19,"17,4380907744058","0,903687552943477"
1, 2 81 321 01 39 5 ,01.04.19,"21,9284795389154","6,57416579330195"
1, 2 81 321 01 39 5 ,01.05.19,"4,28257561015081","1,71259414603656"
1, 2 91 110 01 39 4 ,01.01.19,"16,9767535424689","6,26984756946953"
1, 2 91 110 01 39 4 ,01.02.19,"28,7841527761884","0,074186488340832"
1, 2 91 110 01 39 4 ,01.03.19,"20,2126992403343","0,654570335163527"
1, 2 91 110 01 39 4 ,01.04.19,"7,54074888288426","4,81455455884841"
1, 2 91 110 01 39 4 ,01.05.19,"17,2177373070462","2,15493333562752"
1, 2 91 110 11 39 4 ,01.01.19,"20,2568119553392","7,63224290055283"
1, 2 91 110 11 39 4 ,01.02.19,"0,662263142162612","5,06596790497411"
1, 2 91 110 11 39 4 ,01.03.19,"15,4429911134026","1,93651686997518"
1, 2 91 110 11 39 4 ,01.04.19,"5,21612152736976","6,00544271203572"
1, 2 91 110 11 39 4 ,01.05.19,"3,65222850079344","1,79597127831908"
1, 2 91 120 01 39 4 ,01.01.19,"18,1375224027244","3,53410879118164"
1, 2 91 120 01 39 4 ,01.02.19,"19,8095947163247","6,80521831493743"
1, 2 91 120 01 39 4 ,01.03.19,"10,4782258803204","6,65248277797279"
1, 2 91 120 01 39 4 ,01.04.19,"3,5719788921179","7,31409950969519"
1, 2 91 120 01 39 4 ,01.05.19,"0,53206910710332","0,23270155938023"
1, 2 91 120 11 39 4 ,01.01.19,"12,0172430190003","8,12612005672164"
1, 2 91 120 11 39 4 ,01.02.19,"24,2807849300504","5,40368670239285"
1, 2 91 120 11 39 4 ,01.03.19,"11,5228843942604","1,84303686127427"
1, 2 91 120 11 39 4 ,01.04.19,"25,8842607767592","4,24857876964369"
1, 2 91 120 11 39 4 ,01.05.19,"29,0947044084823","9,72079499669201"
1, 2 91 130 01 32 4 ,01.01.19,"10,6752696667863","10,1627812797613"
1, 2 91 130 01 32 4 ,01.02.19,"12,7988935098117","3,64687474499944"
1, 2 91 130 01 32 4 ,01.03.19,"20,185605452105","6,64289963909738"
1, 2 91 130 01 32 4 ,01.04.19,"7,65557044974588","6,59289431665805"
1, 2 91 130 01 32 4 ,01.05.19,"24,3301897812811","4,88803404876261"
1, 2 91 211 01 20 3 ,01.01.19,"16,5741387755737","9,42859038449341"
1, 2 91 211 01 20 3 ,01.02.19,"5,58277062453572","1,92406709785757"
1, 2 91 211 01 20 3 ,01.03.19,"3,27178896882231","4,04854810888514"
1, 2 91 211 01 20 3 ,01.04.19,"16,3830428632172","8,77930500092116"
1, 2 91 211 01 20 3 ,01.05.19,"10,3634780764052","5,63638323081738"
1, 2 91 211 02 20 4 ,01.01.19,"17,6763991485876","7,03789083276405"
1, 2 91 211 02 20 4 ,01.02.19,"22,4735258883635","7,04228314000449"
1, 2 91 211 02 20 4 ,01.03.19,"28,1734869826108","3,91769608498969"
1, 2 91 211 02 20 4 ,01.04.19,"3,38247887963926","0,939355398870527"
1, 2 91 211 02 20 4 ,01.05.19,"27,5179591871509","0,777934543851524"
1, 2 91 212 01 20 3 ,01.01.19,"16,8138253775241","7,6850555312859"
1, 2 91 212 01 20 3 ,01.02.19,"1,74365345764797","8,40268055973637"
1, 2 91 212 01 20 3 ,01.03.19,"14,3881012071844","4,81530834478187"
1, 2 91 212 01 20 3 ,01.04.19,"17,0317971859428","6,66421496461133"
1, 2 91 212 01 20 3 ,01.05.19,"11,9162817635342","4,00136395312755"
1, 2 91 212 02 20 4 ,01.01.19,"3,23811993254349","3,24932021690709"
1, 2 91 212 02 20 4 ,01.02.19,"0,933194309703496","4,67318253101582"
1, 2 91 212 02 20 4 ,01.03.19,"18,8163467709513","3,27011637989766"
1, 2 91 212 02 20 4 ,01.04.19,"4,08137128536707","0,969746353951178"
1, 2 91 212 02 20 4 ,01.05.19,"10,823661271814","5,8417463997524"
1, 2 91 220 01 29 3 ,01.01.19,"1,98132999556487","0,3669606227853"
1, 2 91 220 01 29 3 ,01.02.19,"5,19708628708924","10,0383965731324"
1, 2 91 220 01 29 3 ,01.03.19,"0,900405000965707","5,74018138563753"
1, 2 91 220 01 29 3 ,01.04.19,"8,26654913523906","2,65727766626689"
1, 2 91 220 01 29 3 ,01.05.19,"4,41150822057318","7,65228060390317"
1, 2 91 220 11 39 4  ,01.01.19,"19,2693294486408","1,95958506146876"
1, 2 91 220 11 39 4  ,01.02.19,"19,6106309683619","5,72463722029001"
1, 2 91 220 11 39 4  ,01.03.19,"23,0138851323066","8,10750354330649"
1, 2 91 220 11 39 4  ,01.04.19,"27,6324090892201","10,3711588197948"
1, 2 91 220 11 39 4  ,01.05.19,"5,91378307506085","7,99452302695782"
1, 2 92 100 01 20 5 ,01.01.19,"6,00920338266822","5,5290878995083"
1, 2 92 100 01 20 5 ,01.02.19,"22,7016044885456","5,74145439819003"
1, 2 92 100 01 20 5 ,01.03.19,"15,8657323484065","1,0952705203788"
1, 2 92 100 01 20 5 ,01.04.19,"17,3616530005795","2,30628731408526"
1, 2 92 100 01 20 5 ,01.05.19,"26,4209387498041","2,09878631900704"
1, 2 92 100 02 20 5 ,01.01.19,"16,7687730136626","2,57835528039295"
1, 2 92 100 02 20 5 ,01.02.19,"25,2212849360584","1,76267622574233"
1, 2 92 100 02 20 5 ,01.03.19,"6,63207988276312","6,16939011139546"
1, 2 92 100 02 20 5 ,01.04.19,"25,9214516891817","6,52883764458236"
1, 2 92 100 02 20 5 ,01.05.19,"3,41811470334578","2,26062295124893"
1, 2 92 201 01 32 4 ,01.01.19,"2,91484259880393","1,62264753963685"
1, 2 92 201 01 32 4 ,01.02.19,"29,6769409058738","2,37772206129616"
1, 2 92 201 01 32 4 ,01.03.19,"16,2090581507615","2,54274262295957"
1, 2 92 201 01 32 4 ,01.04.19,"6,31451450531504","8,39645366584418"
1, 2 92 201 01 32 4 ,01.05.19,"25,0293096703356","8,48069589667339"
1, 2 92 202 01 20 4 ,01.01.19,"17,7070447523618","7,05116258741829"
1, 2 92 202 01 20 4 ,01.02.19,"25,7109372924573","3,8157370539594"
1, 2 92 202 01 20 4 ,01.03.19,"20,7239582337609","2,17468526988441"
1, 2 92 202 01 20 4 ,01.04.19,"18,7825275778221","8,51421235009799"
1, 2 92 202 01 20 4 ,01.05.19,"23,8485692351467","10,4690690648806"
1, 2 99 101 01 20 5 ,01.01.19,"16,6996792446578","2,01920607503861"
1, 2 99 101 01 20 5 ,01.02.19,"11,4783997601652","8,04268763303834"
1, 2 99 101 01 20 5 ,01.03.19,"29,6795343382976","6,1626920916482"
1, 2 99 101 01 20 5 ,01.04.19,"13,8999379747695","1,23287966399064"
1, 2 99 101 01 20 5 ,01.05.19,"10,2271240068308","1,05247021927259"
1, 2 99 101 02 20 5 ,01.01.19,"22,3537923631714","5,01127877802781"
1, 2 99 101 02 20 5 ,01.02.19,"2,32769181674042","3,94091250016588"
1, 2 99 101 02 20 5 ,01.03.19,"3,97004471208605","5,54045811884685"
1, 2 99 101 02 20 5 ,01.04.19,"28,7129862358954","4,41902703924589"
1, 2 99 101 02 20 5 ,01.05.19,"4,17462053246797","9,41369688596433"
1, 2 99 101 03 20 5 ,01.01.19,"16,9625305317797","9,76829777563803"
1, 2 99 101 03 20 5 ,01.02.19,"4,40197156389956","4,77531614287409"
1, 2 99 101 03 20 5 ,01.03.19,"10,2418506423562","8,68431472129588"
1, 2 99 101 03 20 5 ,01.04.19,"16,6063372611492","6,51667458676244"
1, 2 99 101 03 20 5 ,01.05.19,"19,4027384840162","6,5358019782228"
1, 2 99 101 04 20 5 ,01.01.19,"23,7004131072208","9,79645751113154"
1, 2 99 101 04 20 5 ,01.02.19,"6,41157427228719","5,02078378264471"
1, 2 99 101 04 20 5 ,01.03.19,"13,3777487718039","8,47368842688627"
1, 2 99 101 04 20 5 ,01.04.19,"14,668558316524","1,58327573308849"
1, 2 99 101 04 20 5 ,01.05.19,"18,5414019240308","4,33603275065619"
1, 2 99 101 99 20 5 ,01.01.19,"28,4758386987216","2,43352591924565"
1, 2 99 101 99 20 5 ,01.02.19,"14,7372114209889","6,62721969292367"
1, 2 99 101 99 20 5 ,01.03.19,"4,96705881718264","6,17153437115692"
1, 2 99 101 99 20 5 ,01.04.19,"11,1005996204579","2,9705633171227"
1, 2 99 101 99 20 5 ,01.05.19,"1,74702303190946","3,76585685795813"
1, 3 01 131 01 29 5 ,01.01.19,"9,20450122249287","4,97563818381855"
